TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
1061,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1061,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1062,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1062,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1063,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1063,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1064,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1064,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1065,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1065,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1066,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1066,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1067,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1067,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1068,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1068,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1069,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1069,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1070,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1070,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1071,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1071,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1072,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1072,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1073,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1073,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1074,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1074,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1075,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1075,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1076,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1076,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1077,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1077,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1078,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1078,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1079,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1079,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1080,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1080,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1081,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1081,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1082,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1082,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1083,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1083,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1084,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1084,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1085,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1085,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1086,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1086,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1087,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1087,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1088,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1088,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1089,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1089,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1090,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1090,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1091,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1091,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1092,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1092,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1093,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1093,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1094,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1094,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1095,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1095,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1096,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1096,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,3.2,34562.0,5,26.0
1097,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1097,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1098,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1098,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1099,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1099,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1100,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1100,2023-08-15,2023,3,8,33,15,California,Corona,20420,Female,Senior,4,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1101,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1101,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1102,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1102,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1103,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1103,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1104,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1104,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1105,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1105,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1106,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1106,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1107,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1107,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1108,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1108,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1109,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1109,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1110,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1110,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1111,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1111,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1112,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1112,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1113,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1113,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1114,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1114,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1115,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1115,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1116,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1116,2023-08-15,2023,3,8,33,15,Texas,Huntsville,77343,Male,Adult,9,Junior Agent,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1117,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1117,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1118,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1118,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1119,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1119,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1120,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1120,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Middle Aged,3,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1121,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1121,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1122,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1122,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1123,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1123,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1124,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1124,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,1,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1125,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1125,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1126,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1126,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1127,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1127,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,3200,4,3,1,2,400,7,Excellent,Sale,2,700,362377.0,2500.0,0.03,75.0,5,466.0
1128,2023-08-15,2023,3,8,33,15,CA,Los Angeles,90001,Female,Young,0,Broker Associate,2611,4,4,2,1,89,3,Excellent,Rent,2,700,362377.0,2500.0,0.03,75.0,5,466.0
